speaker,words,tags,timestamp
SS,So the idea of going to the United States had a lot of influence or attraction,,
SS,on people as they grew up.,,
ER,"Oh yes, it did. There's a lot of people immigrated about the time I did.",,
ER,"Just a lot of 'em, from all over, everywhere. they had so many immigrants",,
ER,wm over here that they had an immigrant train running from New York out,,
ER,"west that had nothing but immigrants on it, it's a fact There was an",,
ER,immigrant train that I got on when I come over here and we were all immigrrants,,
ER,"on that train to start with. And then of coifea as they went they kept unloading,",,
ER,"you know, till you finally got down to a few, like that car I was in I",,
ER,"remember, there was just two of us left- there was a girl and me. And I",,
ER,"went over, I was wondering if I could talk to her^ but I couldn't understand",,
ER,her; she couldn't understand me. She was a Russian girl. And we just kind,,
ER,"of laughed at each other. (l_aughs) Yep. But those seats, you know, they didn't",,
ER,"have any cushions; they were two by fours. You know, we sat on two by fours.",,
ER,"(Laughs) Yeah, oh there was all kinds. An awful lot of on that",,
ER,A and there was a lot of Russians. An awful lot,,
SS,"Did people really believe that they could get ahead in the United States,",,
SS,and that was the report that they'd had?,,
ER,"Oh, yes. Definitely, yes. That's the reason why so many of them immigrated",,
ER,"because they had heard they could make a lot of money over here, you know.",,
ER,The wages. Lots of work. Back there work was scarce too. Couldn't always get,,
ER,a job. (Break),,
SS,you on coming over here? What made you decide to come here?,,
ER,"Well, I decided that I had to get out and work; you couldn't stay home",,
ER,all the time. So I decided that I could make money a whole lot faster over,,
ER,here that  there so I thought I'd take a chance. Come over here.,,
SS,"Well, how did you wind up getting in contact with these Olson brothers?",,
ER,"Well, they had a brother back there. His name was He lived close",,
ER,to where we lived and so we gotf him to write over here aind ask 'em if we,,
ER,"could come here, if they thought we could get a job here, you know, and stuff",,
ER,act,,
ER,like that. So we got an answer. They thought we could work and we could come,,
ER,"to them, you know, use their name. You had to get somebody here, some name",,
ER,to use that you'd come to here in this country. So we used their name and,,
ER,I came here.,,
SS,Any reason you picked coming here instead of Wisconsin or to where your,,
SS,uncle had been?,,
ER,"Well, I kinda wanted to farm, you know, I kinda had that in my mind. And",,
ER,"I went out fishing there one time, I didn't like to be on the water too good,",,
ER,"so I thought I'd rather go for something else, you know, than be a sailor,",,
ER,"you know a lot Norway gians are sailors, you know. I thought I'd rather",,
ER,go to some kind of a land,,
SS,Was it hard to get clearance to come to this country. Is all you needed to,,
SS,have someone to speak for you.,,
ER,"No, that was easy. Oh, yeah. No problem at all. You didn't have to have",,
ER,"any passports, anything. Just have a name here. Somebody to come to here.",,
ER,That's about all. Buy a ticket.,,
SS,What was your trip like getting over?,,
ER,"It took about three weeeks. We went by boat to Bergen, and then we got on",,
ER,"the steamer from Bergen to Hull, England. And then we took the train from",,
ER,over,,
ER,"Hull,to Liverpool, across England. But we actually the boat that we",,
ER,supposed to get on to come over on. I don't know whether we got delayed,,
ER,or somethin. We had to stay in Liverpool there for three days before we got,,
ER,"on the boat to come over here. Otherwise it was a nice trip; nice weather,",,
ER,"we were sittin up on the deck in the sun everyday, real nice. Ocean was just",,
ER,like a looking glass.,,
SS,Sounds like you were luckier than some people who came over.,,
ER,"Oh, we was real lucky there. Oh yeah, I been across there when we never",,
ER,got on deck at all. Yep. And we stayed down under on the whole trip. Ocean,,
ER,was going over the deck everyday.,,
SS,Did you tell me that you tried to start learning English when you were,,
SS,in Liverpool? Did you mention that?,,
ER,"Well, yeah. Well, I and another neighbor kid there, you know, stayed together.",,
ER,And we stopped ona sidewalk there in Liverpool and a team of big horses pulled,,
ER,up there. They used to the horses behind the truck. We never seen,,
ER,little,,
ER,"big horses like that back in Norway, we hal them small flord fast they",,
ER,"called, you know.",,
SS,Fiord,,
ER,"Yeah, fiord",,
SS,What'd that mean.,,
ER,"Well,you know they have many fiords in Norway. And then that's",,
ER,"horse, you know. So they named one after the fiords, I guess. Fiord",,
ER,"fiord horse. They're a small type. Oh, they're something like Welsh, I",,
ER,"guess, more like than anything else.",,
SS,So these were big horses?,,
ER,"These were great big ,you know, long hair and the legs. So we stopped",,
ER,"there, and the guy got out and went in the store there so I said to my partner,",,
ER,"""Let's stay here now and liar what he says when he comes back out to make them",,
ER,know,,
ER,"horses go, you So we stood there and waited until he come back out, and",,
