speaker,words,tags,timestamp
DB,"had his card, I seen it, he showed it to me.",,
SAM,Who did?,,
DB,"This IWW. He's working right there with me, and he said, ""Now, he said,",,
DB,"""you goin' out?""",,
DB,"And I said, ""I can't.""",,
DB,"He said, ""Why?"" And I told him. And he said, ""I don't blame ya, I",,
DB,"wouldn't either."" He said, ""I used to help keep my folks."" He said, ""You",,
DB,"don't have to tell me a thing, I know just what you're talking about."" And",,
DB,"he said, ""You don't have to go out.""",,
DB,"Well (chuckles), here was something else then come up. Why here they",,
DB,"come from Moscow, you know, the sheriff and I don't know how many of 'em over",,
DB,"there, four or five of 'em packing guns. They gave us all a permit to pack",,
DB,"a gun. And so all the time, every time we left camp we always had a gun on",,
DB,us. So we packed it around on us sometimes there in camp. Oh they'd come,,
DB,"around there and shoot of a night, you know. And there's a feller, that",,
DB,"fella in there, Brooks (a lawman) from Colfax, he had a store, and he had a",,
DB,"little office building set right down the head of the camp, between there and",,
DB,the main line of the Milwaukee. Boy I'll tell a man you never got by that,,
DB,"boy, day or night. (Laughs.) Even when Hershiel and I used to come in of",,
DB,"a night, he'd come right out and stop us. 'Course, soon as he found out",,
DB,"who we was, that was all there was to it. He'd stop us and want to know our",,
DB,business (laughs). Yeah. I don't know.,,
DB,"They didn't want more money. All they struck for, better conditions.",,
DB,"You know, before that time we all packed our blankets, pit bedbugs, greybacks",,
DB,"and all that stuff. Well all they wanted, they just wanted to get out of",,
DB,this packing their blankets and have beds furnished 'em. Well I come down,,
DB,"home, and I had to get out some wood. And I told dad, I said, ""You stay in",,
DB,"camp, and I'll go over and haul the wood out, two carload of wood."" I went",,
DB,back up and I monkeyed around in Bovill pretty late and I went out to camp.,,
DB,"Boy I was going up the row of track and I heard a motor running. And I thought,",,
DB,"""Well what, the speeder, somebody get hurt or something? They got the speeder",,
DB,"up, gettin' 'em out tonight?"" Got up there, and boy the whole hill",,
DB,"side was lit up. Now what? Went on in, and they had a new camp. It wasn't",,
DB,"a new camp but they painted her all over, and put in steel bunks for us.",,
DB,"They furnished us our bedding, blankets, pillows, sheets, everything. And",,
DB,them sheets was pulled off once a week and sent in to the laundry. No more,,
DB,"packing your sugans* (laughs). Yeah, they had quite a time over that. I",,
DB,"didn't blame 'em. Course I didn't help 'em any with it, but I enjoyed what",,
DB,they done.,,
SAM,"Were most of the guys local guys, or were they just guys living in the",,
SAM,logging camps who didn't live around here?,,
DB,"Well, I'll tell ya.",,
SAM,...Who was in the IWW?,,
DB,Yah. You know we'll put it this way. The lumberjack was from every state,,
DB,"in the union. You knowed that, didn't ya? Well he was. Minnesota, Wisconsin—",,
DB,"everyplace. Yeah, you'd just meet 'em from everyplace working in the woods,",,
DB,"you know. Get talking to a man, work with him maybe two or three days, and",,
DB,"get talking, well, Minnesota see, maybe Michigan, Wisconsin, been a-workin'",,
DB,"in the woods there. Well these fellers here, you know they worked here all",,
DB,"the time, and of course, a lot of *em drifted here and went back there and",,
DB,"went to work too. But here was the idea—Weyerhaeusers, you know, they brung",,
DB,lots of their main men with them when they come out here. All their main,,
DB,"men they brung 'em with 'em, but of course after they was here a few years,",,
DB,"well then they got these fellers right around here to take over, see, run",,
DB,their camps and such as that. So that's the way that works out.,,
SAM,"Do you know, did many of the local boys get into it, into the IWW and into",,
SAM,the strike? Or were most of those the guys that kept on working?,,
DB,"No, there wasn't many of the local boys got in the strike. 'Course, now",,
DB,"here we'll talk about local, well I guess we could figure Spokane being local,",,
DB,because you know that was the headquarters for the lumberjack. That's where,,
DB,"he got a little stake, that's where he went, Spokane, to blow in (chuckles).",,
DB,"You know I used to get tickled at 'em you know, they'd say, ""Believe I'll",,
DB,"quit."" ""What're ya gonna quit fer?"" Oh he'd probably have 150, maybe $200",,
DB,"coming. ""I believe I'll quit."" ""Where ya going?"" ""I'm going oh,"" he said, ""-they're",,
DB,payin' two bits a day more over at,,
DB,"Rutledge, or Blackwell,"" that's over around Clarkia. Well, he'd drag his",,
DB,time and he'd go to Spokane an low it. He'd come back and he'd work for,,
DB,"Blackwell or Rutledge, maybe oh six weeks. Well then he'd get his money again",,
DB,"and go back in to Spokane, spend it. Come back out and he'd come back to",,
DB,"where he started from. And I said, ""What's the matter? I thought you was",,
DB,"gettin' more money there?"" ""Yeah,"" he says, ""I was but the damn chuck, I just couldn't",,
DB,"eat it.""",,
DB,"So there ya...(chuckles), that's the way they worked. All the old lumber",,
DB,"jacks y'know, that is, what I mean, the single young lumberjack, y'know.",,
DB,"'Course, now Hershiel and I, we had our homes, a lot of 'em aroun",,
DB,"there had their homes. But you take the regular lumberjack. Of course, we",,
DB,"stayed around pretty close to home all the time. Boy they traveled from here,",,
DB,"and all over, y'know, yeah.",,
SAM,Did many of 'em ever settle down in here?,,
DB,"Oh yeah, a lot of 'em. Yeah. Now you know, I know several that come down",,
DB,in here an,,
DB,ought places that I used to work with up aroun,,
DB,ovill. They,,
DB,"bought places, now they've sold out, I don't know where they went now. But",,
DB,"there was one fella, did you ever read that Tall Timber—you read that?",,
SAM,"Yeah, The Trees Grew Tall.",,
DB,"Yeah, The Trees Grew Tall. That lumberjack preacher? I knew him well,",,
DB,Dick Ferrell.,,
SAM,What was he like?,,
DB,"Well sir, there was just as nice a man as you ever met. But don't sass him.",,
DB,"Once (chuckles), you know he come out, the first time I met Dick was, I was",,
