speaker,words,tags,timestamp
HR,"just prime,you know, I was only thirty-six— wait a minute—no, hell,",,
HR,I was forty-eight! But I was husky. I'd worked hard all my life and,,
HR,"I'd toughened in then, you see on this other work I'd done before I",,
HR,"got there, so I could take it. And they fed good. I was cutting away",,
HR,and pretty soon the saw boss come around and he seen I was good on the,,
HR,"saw, figured I'd be pretty good to let a strip to. You know, they'd",,
HR,"have a saw gang— they'd lay out a strip for each saw gang, see what I",,
HR,mean? Maybe forty acres. They'd blaze it out and that's your stripand,,
HR,your pardner's strip.,,
SS,You gyppoed on it?,,
HR,"Yeah. Gyppo, sure. That's why I say the company don't have to insure",,
HR,when you gyppo.,,
SS,So he come around and—?,,
HR,"So this saw boss, big, old, tall fella— said, ""How would you like to",,
HR,"have a pardner and a strip? ""Well,"" I said, ""that'd be fine if I get",,
HR,"a good pardner."" If you don't get a good pardner it's hell, you know.",,
HR,"'Cause if they ride the saw, why, you just can't make nothin''. ""Yeah,""",,
HR,"he said, ""I think I got a good one from Bovill."" Young fellow, he was",,
HR,"only twenty-five and I was forty-eight, see. ""Well,"" I said, ""bring",,
HR,"him out. I'll try."" And, by God, he was good. We neither one said a",,
HR,"word. We sawed together I guess for a couple of trees, and pretty soon,",,
HR,"I don't remember which one said it first, ""¥ou're just right up my alley.""",,
HR,We just got along fine. We sawed a week together and he give out—,,
HR,"that is, his back gave out. He come and apologized that he couldn't take",,
HR,"it anymore, said he'd got his back hurt a year or so before that. And",,
HR,"he said that come back on him and he just couldn't hack it. ""Well,"" I",,
HR,"said, ""I'm sorry, I woulda liked to have you."" Well, then we got into",,
HR,"some dry -rot stuff. And, I told the saw boss, ""God, we'll never make",,
HR,"it in that."" I says. You know that punk, it rots up quite a ways and",,
HR,"you gotta cut that off, and that isn't counted. So there's some sawing",,
HR,"there that you lose. He said, ""That's alright, you guys go ahead, it's",,
HR,"gotta be cut,"" he says, ""we'll make it right."" I says, ""Fine."" Took",,
HR,"his word, you know. Well, then he give out, and then there was—",,
HR,three ofcker guys sawing in the woods and they couldn't fall— never been,,
HR,"in the woods, didn't know sic 'em; nobody'd told 'em nothing. Wonder",,
HR,"they didn't get hurt. They'd hang their trees up. You know, you get",,
HR,"in there where theress a thick bunch of timber, you gotta start trying",,
HR,to figure out where the hell to start and keep falling. And they didn't,,
HR,"do that. I seen 'em one day and they worked a half a day, all three",,
HR,"of 'em, they didn't get the tree down. I don't remember what they",,
HR,"done in the long run. We was too busy, we just left. Too busy cuttin'.",,
HR,"So, anyway, though, this one, name was Bob Hughes (Huse?) he'd found",,
HR,out that I'd lost my pardner and he wanted to get on with somebody knew,,
HR,"how to handle the timbers. So, he come over to me— no— the boss did",,
HR,"first. Says, I've got a pardner, and I says, ""Who is he?"" And he told",,
HR,"me. Goddang, I didn't hardly believe it, you know. But, he says, ""I'll",,
HR,"send him in."" And I said, ""Okay."" Well, he was good enough. He was",,
HR,"a likeable guy. He was a Southerner, but he had a way about him that",,
HR,"I couldn't help but kinda like him. So, I said, ""Well, I'll try you",,
HR,"out."" ""But"", I said, ""now, you and your pardners has sure had a hell of",,
HR,"a time. You'll have to listen to me, now,"" I says. ""I want the whole",,
HR,"say„about it, how to fall a tree."" ""Sure,"" he said, ""that's what I",,
HR,"want. He said, ""I don't know a daan thing."" So I though, By God, that's",,
HR,"alright then. Well, we're sawing away, and he's a little bit slow to",,
HR,"start with. Of course, I realized he wasn't,)Jand I just gave him time",,
HR,"to get used to it. Trying to get along with him. And finally, I wanted",,
HR,"to work. It was hard times, and by God, I had all them kids to feed.",,
HR,"So— no, I guess, the boy, let's see— 1936- No, by God, I think he was",,
HR,"home yet- anyway, I went— we was sawing away and there was one tree",,
HR,that was hung up— we never felled it. I guess it was kind of a wind,,
HR,"fall, hanging in the other trees, and we had to cut that stuff. And I 6'",,
HR,"""Bob, when we fall this tree, if I have luck, I'm gonna hit that tree",,
HR,so it'll come out of there and gotta hit it twelve or fifteen feet from,,
HR,the other tree so it'll— I think that'll just about— something like,,
HR,"that anyway, o loosen it out of there. ""But,"" I says, ""when we do, if",,
HR,"we have luck, and that tree gets loose, it's gonna come down here just",,
HR,"like a bullet,"" 'Cause there was steep lountains fcHere. And I said,",,
HR,"""Bob,"" I says, ""you go over there behind that greetree and I'll take",,
HR,"care of the saw. I'll go over this way. if I got time."" I says, ""If",,
HR,"I ain't, I don't care."" And, by God, it happened to be a little sap",,
HR,"ling, six or eight inch cedar sapling setting pretty close to where he",,
HR,"stood, you know. The damn fool run behind that and when this tree come",,
HR,"as luck would have it, it didn't happen to hit him, but it hit this lit",,
HR,"tle tree; uprooted it, and that stump, when it broke up, see, stopped",,
HR,the damn tree. But he was down at the other end of this sapling; it,,
HR,was coming down and it caught him right on top of the head and mashed,,
HR,"him between his legs and all I seen was the whites of the eyes. God,",,
HR,"I thought.maybe it'd half stunned him, you know, and I didn't say a",,
HR,"word til he got up and shook his head. And, I said, ""Are you hurt,",,
HR,"Bob?"" ""No, by God,"" he says, ""but next time when you tell me where to",,
HR,"go, I'm going there!"" (Chuckles) ""Boy,"" I said, ""Bob if you're that",,
HR,"tough I wouldn't get in a fight with you. I couldn't knock you out.""",,
HR,"I had to joke with him, see.",,
SS,"Well, that tree come down?",,
HR,This was that little tree.,,
SS,The little one hit him?,,
HR,"Yeah, but it was only the top of it, and it would give, don't you see,",,
HR,"what I mean. But it was just enough, and him turning— he happened to",,
HR,"turn around. He stood there. The tree got him fouled. See, he had",,
HR,"his back down the hill, and the tree just happened to hold him enough",,
HR,"that he didn't fall over, just pushed him down; gradual. It didn't",,
HR,"hurt him. No, he wasn't hurt a bit. He was just far enough to the",,
HR,"end of that doggone thing that it give enough, that it didn't knock him",,
HR,"out! But it sure put life into him. Jesus Christ, he become a good",,
HR,"partner after that! And, boy, it speeded him up.",,
SS,It did? (Chuckles),,
HR,"He was just right up on his toes. God Damn, he found out that it wasn't",,
